"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","horizonName","setDate","collectDate","archiveID","archiveLaboratoryName","archiveTopDepth","archiveBottomDepth","remarks","sampleMass","publicationDate","release"
"6ecbfbdf-f0fa-4e85-a598-7917ca00fbc8","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK3","Bk3",2015-04-10,2015-04-10,"4_GUANICA_PIT1_ARCHIVE_BK3","NEON",86,105,NA,3600.6,"20201217T051942Z","RELEASE-2021"
"f1b4ff9c-965a-43a6-a89f-e6e7820d32c1","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK1","Bk1",2015-04-10,2015-04-10,"4_GUANICA_PIT1_ARCHIVE_BK1","NEON",30,55,NA,3601.1,"20201217T051942Z","RELEASE-2021"
"32babefa-2063-4103-8dcd-efffcee40364","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_4C","4C",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_176-203_4C","NEON",176,203,NA,3596,"20201217T040239Z","RELEASE-2021"
"aac8b45c-4b32-4161-a31d-a1540336ee31","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_2C","2C",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_145-164_2C1","NEON",145,164,NA,3600.7,"20201217T040239Z","RELEASE-2021"
"d7c3411c-40b2-4a3f-a296-d4c6c9e3944d","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_BKSSYZ","Bkssyz",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_83-107_BKSSYZ","NEON",83,107,NA,3600.8,"20201217T040239Z","RELEASE-2021"
"4c859609-c743-41d5-b88f-47ba9bbb28b9","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_BSSYZ","Bssyz",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_55-83_BSSYZ","NEON",55,83,NA,3416.1,"20201217T040239Z","RELEASE-2021"
"5eae7359-5299-4c9d-8d76-f89a1dc03e38","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_AP","Ap",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_0 -27_AP","NEON",0,27,NA,3206.2,"20201217T040239Z","RELEASE-2021"
"ab9dff47-b947-4a4b-adaa-064ee1034d96","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_2BKY","2Bky",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_107-145_2BKY","NEON",107,145,NA,3601.1,"20201217T040239Z","RELEASE-2021"
"6b64649b-6ff0-4f8a-b938-8db3e3540a24","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_ABSS","Abss",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_27-55_BSS","NEON",27,55,NA,3086.1,"20201217T040239Z","RELEASE-2021"
"99c2ec8c-04c1-4ca3-8c27-f5f174a4345d","D04","LAJA","MEGAPT100979","4_LAJAS_PIT1","4_LAJAS_PIT1_3C","3C",2014-04-07,2014-04-07,"4_LAJAS_PIT1_ARCHIVE_164-176_3C2","NEON",164,176,NA,3600.5,"20201217T040239Z","RELEASE-2021"
"98e9a18f-b021-445b-9da6-abdc30b49712","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BT2","Bt2",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_78-109_BT2","NEON",78,109,NA,3600.3,"20201217T052614Z","RELEASE-2021"
"609634ae-caab-4545-a62b-db57da114c4f","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_E/B","E/B",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_36-61_E/B","NEON",36,61,NA,3600.5,"20201217T052614Z","RELEASE-2021"
"577195d5-2d86-419a-bc8e-8fedc27a94ab","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BS1","Bs1",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_14-28_BS1","NEON",14,28,NA,3600.1,"20201217T052614Z","RELEASE-2021"
"3af037b4-2ad2-42df-b7c6-33ac2fde7acc","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BC","BC",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_109-148_BC","NEON",109,148,NA,3600.6,"20201217T052614Z","RELEASE-2021"
"4773adfd-7665-4ef8-8649-cbc7277707c9","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_C","Cd",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_148-200_C","NEON",148,200,NA,3600.4,"20201217T052614Z","RELEASE-2021"
"5059cbc8-fd7f-4635-a51e-42aadff340b0","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_A","A",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_0-14_A","NEON",0,14,NA,3600.1,"20201217T052614Z","RELEASE-2021"
"1f2ccb41-3a4b-4cfa-a235-20a89211e964","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BS2","Bs2",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_28-36_BS2","NEON",28,36,NA,3600.5,"20201217T052614Z","RELEASE-2021"
"fc5c3b2d-9c11-44c2-94b7-5cf8cb1ed4a0","D05","STEI","MEGAPT100996","D05_STEI_PIT1","5_STEI_PIT1_BT1","Bt1",2015-06-16,2015-06-16,"5_STEI_PIT1_ARCHIVE_61-78_BT1","NEON",61,78,NA,3600.6,"20201217T052614Z","RELEASE-2021"
"32fb6676-3c30-46c4-b086-d468bad7bfbb","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_3CD1","3Cd1",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_168-176_3CD1","NEON",168,176,NA,3600.3,"20201217T053017Z","RELEASE-2021"
"92b0a115-8ff0-4bb7-83ee-9438a2a3b78c","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_A/E","A/E",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_2-17_A/E","NEON",2,17,NA,3600.6,"20201217T053017Z","RELEASE-2021"
"0714b5c5-bc91-4ba8-abf4-4158fff99565","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_E1","E",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_33-52_E1","NEON",33,52,NA,3600.5,"20201217T053017Z","RELEASE-2021"
"5c949c80-1e7b-42af-bfe6-79a5d2d49694","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_OA","Oa",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_0-2_OA","NEON",0,2,NA,3600.2,"20201217T053017Z","RELEASE-2021"
"c1c893e2-c7e4-4fa7-9d81-496ac02ce79f","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_E/B","E/B",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_52-66_E/B","NEON",52,66,NA,3600.5,"20201217T053017Z","RELEASE-2021"
"aabbcb1f-e30c-4d90-9b7d-1704abef5b5e","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2E_AND_BT","2E and Bt",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_66-107_2E_AND_BT","NEON",66,107,NA,3600.7,"20201217T053017Z","RELEASE-2021"
"551c5f14-1f49-4466-b067-c217d5134cb0","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2E_AND_BT","2E and Bt",2015-06-15,2015-06-15,NA,NA,NA,NA,NA,NA,"20201217T053017Z","RELEASE-2021"
"20470b06-a76e-44c2-95b2-f4f011c8f5d3","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2BC","2BC",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_107-168_2BC","NEON",107,168,NA,3600.5,"20201217T053017Z","RELEASE-2021"
"4f46a5ae-525f-4f6c-9871-d72fc2d66f7c","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_3CD2","3Cd2",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_176-200_3CD2","NEON",176,200,NA,3600.7,"20201217T053017Z","RELEASE-2021"
"e4431cb1-c8ed-4ef7-a3e3-bbc5ae2ccc35","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_BS","Bs",2015-06-15,2015-06-15,"5_TREE_PIT1_ARCHIVE_17-33_BS","NEON",17,33,NA,3600.3,"20201217T053017Z","RELEASE-2021"
"f2720b79-6ed4-4641-9eb9-3cd616512a90","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2BT1","2Bt1",2013-09-09,2013-09-09,"5_UNDERC_PIT1_57-83_ARCHIVE_2BT1","NEON",57,83,NA,3601.7,"20201217T020817Z","RELEASE-2021"
"9b34aba2-2ac2-414e-8bfb-92c75120eca9","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS2","BS2",2013-09-09,2013-09-09,"5_UNDERC_PIT1_31-48_ARCHIVE_BS2","NEON",31,48,NA,3601.7,"20201217T020817Z","RELEASE-2021"
"5ef42efd-64b0-4c7d-b857-c743a32319c0","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_A","A",2013-09-09,2013-09-09,"5_UNDERC_PIT1_0-8_ARCHIVE_A","NEON",0,8,NA,2648.9,"20201217T020817Z","RELEASE-2021"
"701ce549-ce58-47d8-9365-139fbe75418c","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_3C2","3C2",2013-09-09,2013-09-09,"5_UNDERC_PIT1_147-200_ARCHIVE_3C2","NEON",147,200,NA,3618.3,"20201217T020817Z","RELEASE-2021"
"bd0b83dc-1031-4b35-af8f-d442bfbc5fcd","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2C1","2C1",2013-09-09,2013-09-09,"5_UNDERC_PIT1_114-147_ARCHIVE_2C1","NEON",114,147,NA,3608.7,"20201217T020817Z","RELEASE-2021"
"934dfede-f1b1-40f3-be1d-f59214724d0d","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_E/BX","E/Bx",2013-09-09,2013-09-09,"5_UNDERC_PIT1_48-57_ARCHIVE_E/BX","NEON",48,57,NA,3617.6,"20201217T020817Z","RELEASE-2021"
"9de26cbb-944a-4e9c-96b4-a7b1a243dd5e","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS1","BS1",2013-09-09,2013-09-09,"5_UNDERC_PIT1_23-31_ARCHIVE_BS1","NEON",23,31,NA,3601.3,"20201217T020817Z","RELEASE-2021"
"07627838-63b4-4c24-8cd0-1f332a58d758","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_E","E",2013-09-09,2013-09-09,"5_UNDERC_PIT1_15-23_ARCHIVE_E","NEON",15,23,NA,3600.7,"20201217T020817Z","RELEASE-2021"
"9532ddd8-614d-4034-9736-183e2f7576ac","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2BT2","2Bt2",2013-09-09,2013-09-09,"5_UNDERC_PIT1_83-114_ARCHIVE_2BT2","NEON",83,114,NA,3612,"20201217T020817Z","RELEASE-2021"
"9cfd2f18-9442-4a81-8aa8-3b1a5c57a1be","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_A","A",2013-09-09,2013-09-09,NA,NA,NA,NA,NA,NA,"20201217T020817Z","RELEASE-2021"
"f39e3047-e632-431a-9bf2-1ded6dd0f105","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS","Bs",2013-09-09,2013-09-09,"5_UNDERC_PIT1_8-15_ARCHIVE_BS","NEON",8,15,NA,3600,"20201217T020817Z","RELEASE-2021"
"e9002f72-f7bf-49c2-abc3-dc61c48212cf","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","Bt2",2014-08-04,2014-08-04,NA,NA,NA,NA,NA,NA,"20201217T035348Z","RELEASE-2021"
"ffe8849b-04a4-4d05-b10e-451285029033","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTSS","Btss",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_89-119_BTSS","NEON",89,119,NA,3601.1,"20201217T035348Z","RELEASE-2021"
"ebe0b4f1-fcfa-4dff-b654-426e3a687447","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","Bt2",2014-08-04,2014-08-04,NA,NA,NA,NA,NA,NA,"20201217T035348Z","RELEASE-2021"
"5fba14fa-bc6a-42ef-ae65-bef615c1cfd2","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTK","Btk",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_156-206_BTK","NEON",156,206,NA,3602.2,"20201217T035348Z","RELEASE-2021"
"f329aa6f-76c9-4407-87e1-8e9aac5747c2","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_AP","Ap",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_0-12_AP","NEON",0,12,NA,3601.4,"20201217T035348Z","RELEASE-2021"
"0b102cd8-d90c-452c-a3d3-17c79b32cafb","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT3","Bt3",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_54-89_BT3","NEON",54,89,NA,3600.3,"20201217T035348Z","RELEASE-2021"
"80773b1d-d5be-4c22-a510-5420d424d1fa","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","Bt2",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_31-54_BT2","NEON",31,54,NA,3600.9,"20201217T035348Z","RELEASE-2021"
"83d8fd94-86b5-4258-b317-537e5bc3713d","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTKSS","Btkss",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_119-156_BTKSS","NEON",119,156,NA,3600.7,"20201217T035348Z","RELEASE-2021"
"96c545ae-6ea3-4478-a37e-d044c0df92c1","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT1","Bt1",2014-08-04,2014-08-04,"6_KONZAAG_PIT1_ARCHIVE_12-31_BT1","NEON",12,31,NA,3604.2,"20201217T035348Z","RELEASE-2021"
"c4ef1e33-9567-4240-9c1b-033f2519a1dc","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","Bt2",2014-08-04,2014-08-04,NA,NA,NA,NA,NA,NA,"20201217T035348Z","RELEASE-2021"
"8cd2fa7a-8be7-4e00-a73d-5e9734fed1af","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","Bt2",2014-08-04,2014-08-04,NA,NA,NA,NA,NA,NA,"20201217T035348Z","RELEASE-2021"
"19218c96-7ca7-48cc-b6e0-6082918c4f2b","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","Bt2",2014-06-24,2014-06-24,NA,NA,NA,NA,NA,NA,"20201217T044242Z","RELEASE-2021"
"b3e240b3-fa4e-4692-b896-179cd2c978d0","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKY","Btky",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE_89-132_B1T","NEON",89,132,NA,3597,"20201217T044242Z","RELEASE-2021"
"02efa658-06f3-4c1c-a279-2c577e856732","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_2BCY","2BCy",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE_132-164_2BC","NEON",132,164,NA,3601.5,"20201217T044242Z","RELEASE-2021"
"41d1172b-d3a6-4632-96d7-f87a3e48941a","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKSS","Btkss",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE_66-89_BTSS","NEON",66,89,NA,3608,"20201217T044242Z","RELEASE-2021"
"d1860bdc-9bb5-4183-af11-c0c8f176fe60","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_3BT","3Bt",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE164-200_3BT","NEON",164,200,NA,3601.1,"20201217T044242Z","RELEASE-2021"
"30705a10-5243-4a83-aca8-868228b00d18","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT1","Bt1",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE_10-26_BT1","NEON",10,26,NA,3600.2,"20201217T044242Z","RELEASE-2021"
"aecd3c3e-59c6-4aba-a322-cc750d548957","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_A","A",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE_0-10_A","NEON",0,10,NA,3608.3,"20201217T044242Z","RELEASE-2021"
"c12b7025-8381-444d-bcb9-c74f60e94924","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","Bt2",2014-06-24,2014-06-24,"6_KONZACORE_PIT1_ARCHIVE_26-66_BT2","NEON",26,66,NA,3609.7,"20201217T044242Z","RELEASE-2021"
"8ba910c3-ef8b-418f-a40d-f5c09d00c1d5","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_BT2","Bt2",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_43-76_BT2","NEON",43,76,NA,3600.6,"20201217T043745Z","RELEASE-2021"
"c234b487-921c-49ea-8ff7-d522e8865fb4","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_BT1","Bt1",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_28-43_BT1","NEON",28,43,NA,3602.2,"20201217T043745Z","RELEASE-2021"
"53c4e812-2a7d-44f0-a7fa-012c54f823cf","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2C1","2C1",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_121-148_2C1","NEON",121,148,NA,3600.8,"20201217T043745Z","RELEASE-2021"
"102eddbf-1ac3-4020-9fab-45a3ba0d3b4d","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_A1","A1",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_0-13_A1","NEON",0,13,NA,3890.4,"20201217T043745Z","RELEASE-2021"
"9d8f58c8-c4ae-4edd-8395-53da01d11238","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_A2","A2",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_13-28_A2","NEON",13,28,NA,3604,"20201217T043745Z","RELEASE-2021"
"1723ac02-7935-435a-9c04-63d3ab2f8648","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2BTK","2Btk",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_101-121_2BTK","NEON",101,121,NA,3601.6,"20201217T043745Z","RELEASE-2021"
"4f15e16c-e1a7-4b0b-b942-8530314286a1","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2BT3","2Bt3",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_76-101_2BT3","NEON",76,101,NA,3602.2,"20201217T043745Z","RELEASE-2021"
"e15a8290-3efe-49b4-a422-ee25df540505","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2C2","2C2",2014-07-21,2014-07-21,"6_UKFS_PIT1_ARCHIVE_148-200_2C2","NEON",148,200,NA,4048,"20201217T043745Z","RELEASE-2021"
"a4f9a0dc-6f88-4905-9472-31466558b900","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_A2","A2",2015-04-20,2015-04-20,"D07_GSMNP_PIT1_ARCHIVE_21-32_A2","NEON",21,32,NA,3601,"20201217T050435Z","RELEASE-2021"
"19c470d0-24a7-4640-a0ec-3b2de0030ee5","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW1","Bw1",2015-04-20,2015-04-20,"D07_GSMNP_PIT1_ARCHIVE_100-140_BW1","NEON",100,140,NA,3601.3,"20201217T050435Z","RELEASE-2021"
"800a24a8-f5da-4b45-b285-79d4402608d4","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW","Bw",2015-04-20,2015-04-20,"D07_GSMNP_PIT1_ARCHIVE_32-58_BW","NEON",32,58,NA,3600.3,"20201217T050435Z","RELEASE-2021"
"33590015-e22d-42c7-9ff0-531f73f2afea","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_C","C",2015-04-20,2015-04-20,"D07_GSMNP_PIT1_ARCHIVE_58-100_C","NEON",58,100,NA,3600.6,"20201217T050435Z","RELEASE-2021"
"fc4160aa-53f3-4e1b-9611-a28e0edf0842","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_A1","A1",2015-04-20,2015-04-20,"D07_GSMNP_PIT1_ARCHIVE_0-21_A1","NEON",10,21,NA,3600.3,"20201217T050435Z","RELEASE-2021"
"50ce6787-7e8d-42bf-b156-f0482c569022","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW2","Bw2",2015-04-20,2015-04-20,"D07_GSMNP_PIT1_ARCHIVE_140-206_BW2","NEON",140,206,NA,3601.6,"20201217T050435Z","RELEASE-2021"
"996160f0-afd1-47e1-bc31-fd61b2282988","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_BW2","Bw2",2013-12-02,2013-12-02,"7_MLBS_PIT1_ARCHIVE_100-135_BG2","NEON",105,140,"NRCS first described Oi as +5 to 0; became 0 to 5 after email from Benham (NRCS) to Ayres (7/31/14). Sample depths adjusted",3600.3,"20201217T020159Z","RELEASE-2021"
"5270e347-4952-46c4-9000-26b3dcf11072","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_A","A",2013-12-02,2013-12-02,"7_MLBS_PIT1_ARCHIVE_6-39_A","NEON",11,44,"NRCS first described Oi as +5 to 0; became 0 to 5 after email from Benham (NRCS) to Ayres (7/31/14). Sample depths adjusted",3600.2,"20201217T020159Z","RELEASE-2021"
