"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","horizonName","setDate","collectDate","horizonTopDepth","horizonBottomDepth","nrcsDescriptionID","remarks","publicationDate","release"
"e51329ae-2f89-48f1-9a4a-954074fc64db","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_3CD2","3Cd2",2015-06-15,2015-06-15,176,200,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"c49a9bb4-2f27-4aae-ba24-ec135cf65d60","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2BC","2BC",2015-06-15,2015-06-15,107,168,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"13e9b7b8-480d-491f-8321-54f79a3c19fd","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_E/B","E/B",2015-06-15,2015-06-15,52,66,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"b128e254-16e1-4469-a3ac-73485102bdec","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_2E_AND_BT","2E and Bt",2015-06-15,2015-06-15,66,107,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"cde564fc-d44e-4351-aae9-9955284b787c","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_E1","E",2015-06-15,2015-06-15,33,52,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"a007b39a-c692-4fe1-a645-0ad08b3a5d8b","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_A/E","A/E",2015-06-15,2015-06-15,2,17,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"a0d03ac1-440b-4ed7-956b-f15e931adbfb","D05","TREE","MEGAPT100999","D05_TREE_PIT1","5_TREE_PIT1_3CD1","3Cd1",2015-06-15,2015-06-15,168,176,"2015WI069002",NA,"20201217T053017Z","RELEASE-2021"
"74f64944-537d-4e5f-868c-d449e2b7e739","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_3C2","3C2",2013-09-09,2013-09-09,147,235,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"9b120ac8-fb02-4865-a922-01d2fb63be6b","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2C1","2C1",2013-09-09,2013-09-09,114,147,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"75eec57f-3113-4c36-8a35-8887c92271c9","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2BT1","2Bt1",2013-09-09,2013-09-09,57,83,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"8cb1f874-c224-4c53-8aa3-49f4ba71972f","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_E/BX","E/Bx",2013-09-09,2013-09-09,48,57,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"9e1f827e-4a33-45ae-b4ba-dd6d2dfbf583","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_A","A",2013-09-09,2013-09-09,0,8,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"b50f7170-9d1d-4155-9f10-e75808ee0f6d","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_2BT2","2Bt2",2013-09-09,2013-09-09,83,114,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"ddcf1b38-a0d9-4fa3-8318-b1181c1b619f","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_E","E",2013-09-09,2013-09-09,15,23,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"c58bb572-2d5f-4181-b6e8-1daab60d4d83","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS2","BS2",2013-09-09,2013-09-09,31,48,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"02330106-2045-42eb-ab19-b6f9be6b8e00","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS","Bs",2013-09-09,2013-09-09,8,15,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"fdeb6a40-939a-48cf-b5a4-3bcf11f72848","D05","UNDE","MEGAPT101001","5_UNDERC_PIT1","5_UNDERC_PIT1_BS1","BS1",2013-09-09,2013-09-09,23,31,"2013MI053001",NA,"20201217T020817Z","RELEASE-2021"
"c8a38da7-c840-4a65-bf70-7fccee2c627e","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT1","Bt1",2014-08-04,2014-08-04,12,31,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"99b7d6e9-8fae-43bc-abc7-bed3d7144792","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT3","Bt3",2014-08-04,2014-08-04,54,89,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"7e3d83ac-3a07-458a-aaba-bfa3b9957389","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BT2","Bt2",2014-08-04,2014-08-04,31,54,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"9a0ae5b4-ae9a-446e-a9bc-e32460e75f0c","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTKSS","Btkss",2014-08-04,2014-08-04,119,156,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"6d433461-2874-4974-89da-2921721723aa","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTSS","Btss",2014-08-04,2014-08-04,89,119,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"c85a7d03-c59c-4eed-b3e6-935c53e9bd1c","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_BTK","Btk",2014-08-04,2014-08-04,156,206,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"086cbb25-3b18-41ab-ae3c-5d5fc682b863","D06","KONA","MEGAPT100977","6_KONZAAG_PIT1","6_KONZAAG_PIT1_AP","Ap",2014-08-04,2014-08-04,0,12,"S2014KS161503",NA,"20201217T035348Z","RELEASE-2021"
"492ef91e-35f3-42a7-b9f4-766f2507870b","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT1","Bt1",2014-06-24,2014-06-24,10,26,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"22151801-f868-4576-b87e-b49568e84bf8","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_A","A",2014-06-24,2014-06-24,0,10,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"68643143-31dd-452a-8d11-d0381beeeea2","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_2BCY","2BCy",2014-06-24,2014-06-24,132,164,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"67278bad-18c9-4bb0-962b-051642c1e17e","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKY","Btky",2014-06-24,2014-06-24,89,132,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"faf04e51-35bd-4ba0-aa18-883de8c3823c","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_3BT","3Bt",2014-06-24,2014-06-24,164,200,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"7689d5c8-3964-474d-b652-d09a6f840a9f","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BTKSS","Btkss",2014-06-24,2014-06-24,66,89,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"f850dec4-4e9c-4e76-852a-5c3f8a2a307f","D06","KONZ","MEGAPT100978","6_KONZACORE_PIT1","6_KONZACORE_PIT1_BT2","Bt2",2014-06-24,2014-06-24,26,66,"2014KS161502",NA,"20201217T044242Z","RELEASE-2021"
"c0c68a80-e5cb-4456-8223-64b693ed9861","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2BTK","2Btk",2014-07-21,2014-07-21,101,121,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"d75d920c-3274-4a8c-98b5-2d8cd06b97f2","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2BT3","2Bt3",2014-07-21,2014-07-21,76,101,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"af8a3ac7-502e-4db4-82f4-152eb8707670","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_A1","A1",2014-07-21,2014-07-21,0,13,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"c685fba6-2632-43fe-8b1c-8f65625a26d6","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_BT1","Bt1",2014-07-21,2014-07-21,28,43,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"870258b8-d7a4-485a-bbbf-2a9f8d385393","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_BT2","Bt2",2014-07-21,2014-07-21,43,76,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"f4d338b1-729c-4ea2-a793-85fe142a2d82","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2C1","2C1",2014-07-21,2014-07-21,121,148,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"374cea3b-045c-4b89-9d62-eb2f5449f5c9","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_2C2","2C2",2014-07-21,2014-07-21,148,200,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"6a0faa9f-f149-4628-844d-882e48e76f34","D06","UKFS","MEGAPT101000","6_UKFS_PIT1","6_UKFS_PIT1_A2","A2",2014-07-21,2014-07-21,13,28,"S2014KS045001",NA,"20201217T043745Z","RELEASE-2021"
"e9920fee-8b69-4b48-8c8c-4f19662e9ef7","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_A1","A1",2015-04-20,2015-04-20,0,21,"S2015TN155400",NA,"20201217T050435Z","RELEASE-2021"
"751b7391-f9b6-4347-8451-0ace459772d5","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW1","Bw1",2015-04-20,2015-04-20,100,140,"S2015TN155400",NA,"20201217T050435Z","RELEASE-2021"
"b363e8d2-1ece-441b-a937-4b551d947d69","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_A2","A2",2015-04-20,2015-04-20,21,32,"S2015TN155400",NA,"20201217T050435Z","RELEASE-2021"
"18ce75be-a59f-4a63-97d9-3d38e4c6009b","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_C","C",2015-04-20,2015-04-20,58,100,"S2015TN155400",NA,"20201217T050435Z","RELEASE-2021"
"2b2b47a8-791c-41f0-8f4c-17a9b6d9164f","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW2","Bw2",2015-04-20,2015-04-20,140,206,"S2015TN155400",NA,"20201217T050435Z","RELEASE-2021"
"e74bfb19-0880-4bc1-9140-55e29e85cb7f","D07","GRSM","MEGAPT100971","D07_GRSM_PIT1","7_GSMNP_PIT1_BW","Bw",2015-04-20,2015-04-20,32,58,"S2015TN155400",NA,"20201217T050435Z","RELEASE-2021"
"b19d10e3-ac7f-4b5e-a4a7-7865788b5c82","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_BW1","Bw1",2013-12-02,2013-12-02,56,105,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"3c19e503-ae6b-4390-9e23-768e46397d4f","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_OI","Oi",2013-12-02,2013-12-02,0,5,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"faf9de21-20df-42d2-a9cf-98e72d060d6f","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_2C1","2C1",2013-12-02,2013-12-02,140,165,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"38d10c88-b875-4c96-8498-fae1669666ab","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_OE","Oe",2013-12-02,2013-12-02,5,8,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"20b164f7-e3b3-4efe-b939-572e24690d49","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_E","E",2013-12-02,2013-12-02,44,56,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"8b9f7af8-9622-41ff-ae17-c65cbb3c88eb","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_BW2","Bw2",2013-12-02,2013-12-02,105,140,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"9a712482-861d-420b-acda-7ba0f55ac1e2","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_OA","Oa",2013-12-02,2013-12-02,8,11,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"f74ecd21-c589-44eb-8c16-74c2fbda294a","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_2CG2","2Cg2",2013-12-02,2013-12-02,165,205,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"f771cad4-f555-4bb4-b220-10c70faf1774","D07","MLBS","MEGAPT100982","7_MLBS_PIT1","7_MLBS_PIT1_A","A",2013-12-02,2013-12-02,11,44,"201351071001","NRCS initially described Oi depth as +5-0cm but changed to 0-5cm based on email from Benham (NRCS) to Ayres (7/31/14 10:47am). Lower depths were adjusted accordingly.","20201217T020159Z","RELEASE-2021"
"a34d9b77-3f65-4095-8378-870d584fd710","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_BT1","Bt1",2013-09-23,2013-09-23,19,40,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"200ecc4a-6368-4bcd-8629-3c49394b15ba","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_A","A",2013-09-23,2013-09-23,1,10,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"7cf48942-22cf-47d4-87fa-7c35b5ae9562","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_E","E",2013-09-23,2013-09-23,10,19,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"b095bc2b-cf41-4eb8-a8b8-9b0ac20907f2","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_2BT2","2Bt2",2013-09-23,2013-09-23,40,65,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"f8003537-b006-4cda-8b02-633be0581b74","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_OI","Oi",2013-09-23,2013-09-23,0,1,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"8c5cd932-fc51-4dc4-a740-5af6354aa0e7","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_2BT3","2Bt3",2013-09-23,2013-09-23,65,147,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"5dc70500-3caa-47e9-80cf-8f0cdd992304","D07","ORNL","MEGAPT100988","7_OAKRIDGE_PIT1","7_OAKRIDGE_PIT1_2BT4","2Bt4",2013-09-23,2013-09-23,147,180,"S2013TN001001",NA,"20201217T020748Z","RELEASE-2021"
"8cdbfa4f-711b-42f3-bc11-d6ddc40eed67","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_OI","Oi",2013-04-29,2013-04-29,0,2,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"ab626608-72ce-42a5-b5ad-cbc5c8940d08","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT1","Bt1",2013-04-29,2013-04-29,27,58,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"31eaca46-aec5-44c7-9dba-c2aa98b5bf80","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT4","Bt4",2013-04-29,2013-04-29,150,200,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"00ee7868-a66f-4f6f-8849-7619c5085f27","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT2","Bt2",2013-04-29,2013-04-29,58,79,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"d8efff66-d3a0-4b26-8561-33e20b5d761a","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_A2","A2",2013-04-29,2013-04-29,15,27,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"f2861da2-79b0-48f5-a8e9-9973d07652d9","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_A1","A1",2013-04-29,2013-04-29,2,15,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"cd530970-584e-48bb-923c-387d1fe0f526","D08","DELA","MEGAPT100969","8_DEADLAKE_PIT1","8_DEADLAKE_PIT1_BT3","Bt3",2013-04-29,2013-04-29,79,150,"S2013AL063001",NA,"20201217T015523Z","RELEASE-2021"
"e892f216-f987-476e-9300-06b9394ce429","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_A","A",2015-03-16,2015-03-16,2,8,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"564b3962-85b9-45b4-a524-8c839d5efa2d","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG4","Bg4",2015-03-16,2015-03-16,147,200,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"0732cd5a-eec3-4662-bc9f-22d8989ef151","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_OI","Oi",2015-03-16,2015-03-16,0,2,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"54313011-ff2c-45f1-a399-80601c97ab7e","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG3","Bg3",2015-03-16,2015-03-16,102,147,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"815d067e-cac9-4451-bf46-fade492d06a7","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG1","Bg1",2015-03-16,2015-03-16,21,58,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"f10df821-6083-4ba8-8240-09b280de8635","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BW","Bw",2015-03-16,2015-03-16,8,21,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"29552c96-77d5-4820-9976-50c5e2dbbd19","D08","LENO","MEGAPT100980","D08_LENO_PIT1","8_LENOIR_PIT1_BG2","Bg2",2015-03-16,2015-03-16,58,102,"S2015AL023004",NA,"20201217T052600Z","RELEASE-2021"
"22fb3ccf-7c59-4826-b142-2d5c2025cc21","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BC","Bc",2014-01-13,2014-01-13,75,93,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"df5d2482-cfaf-4405-874c-238c0390c759","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BT","Bt",2014-01-13,2014-01-13,37,75,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"9b58e5de-287c-4887-a725-9f0cdf434855","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_BE","BE",2014-01-13,2014-01-13,25,37,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"f2692a67-c216-4d30-90f5-e058987917bf","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_A2","A2",2014-01-13,2014-01-13,10,25,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"8c3b8500-c5db-47dc-b6c3-e84ac7658322","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_C2","C2",2014-01-13,2014-01-13,130,200,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"5904e527-944a-4d8c-a5fa-405418f49ff8","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_C1","C1",2014-01-13,2014-01-13,93,130,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"09a2aa90-c5ad-48da-9bd1-6363f1fde962","D08","TALL","MEGAPT100998","D08_TALLADEGA_PIT1","D08_TALLADEGA_PIT1_A1","A1",2014-01-13,2014-01-13,0,10,"S2014AL007001",NA,"20201217T034359Z","RELEASE-2021"
"a4dd61fd-33d4-4aba-9a90-6a378bb6c00b","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_A2","A2",2012-09-26,2012-09-26,8,18,"12ND093002",NA,"20201216T224005Z","RELEASE-2021"
"59120e4d-7410-41f8-a4be-5e870f50a6be","D09","DCFS","MEGAPT100968","9_DAKOTAC_PIT1","9_DAKOTAC_PIT1_C1","C1",2012-09-26,2012-09-26,110,148,"12ND093002",NA,"20201216T224005Z","RELEASE-2021"
